epoch_ms,uptime_ms,frame_start_uptime_ms,frame_end_uptime_ms,frame_dt_ms,trial_id,section_id,session_id,trial_number,division_tag,device_family,device_family_code,device_name,parsed_load_family,parsed_load_type,load_type,label_arc,abs_irms_zscore_vs_baseline,delta_irms_abs,halfcycle_asymmetry,suspicious_run_energy,delta_hf_energy,delta_flux,midband_residual_ratio,zcv,spectral_flux_midhf,peak_fluct_cv,residual_crest_factor,thd_i,hf_energy_delta,edge_spike_ratio,ctx_family_resistive_linear,ctx_family_inductive_motor,ctx_family_rectifier_smps,ctx_family_phase_angle_controlled,ctx_family_brush_universal_motor,ctx_family_other_mixed,context_family_confidence,rf_train_row,sample_weight,label_trust,clean_reason,clean_quality,source_kind,source_priority,trusted_normal_session,context_family_code_runtime,context_runtime_source,context_augmented,section_prior,notes,_source_file,_source_folder,feature_compute_end_uptime_ms,log_enqueue_uptime_ms,compute_time_ms,timing_skew_ms,v_rms,i_rms,temp_c,model_pred,feat_valid,current_valid,sampling_quality_bad,invalid_loaded_flag,invalid_off_flag,relay_blank_active,turnon_blank_active,transient_blank_active,suspicious_run_len,invalid_loaded_run_len,restrike_count_short,context_family_code_provisional,context_family_confidence_provisional,context_acquiring,context_latched,adc_fs_hz,feature_space_version,cycle_nmse,fs_err_hz,v_sag_pct,queue_drop_count,fault_state,arc_counter,auto_capture,section_key,arc_like_score,normal_like_score,transport_glitch_flag,hard_negative,transition_normal,conflict_scope,_feature_sig,_conflict_sig,label_conflict,conflict_policy
1775809801000,229000,229000,229006,102.59775207857484,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.144752,0.031161,8.5,0.8,0.981538,2.218881,-53.668223,0.28,37.58708,0.408505,9.2,64.3053,15.559099,-5.2,0.0199,0.88,0.0091,0.0168,0.0342,0.04,0.8934,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229008,229010,5.292967375886985,-0.13340207064254087,232.907,1.733622,25.423,0,1,1,0,0,0,0,0,0,2436,0,0,1,0.8434,0,1,28296.645,5,0.982649,495.403,0.192403,0,0,0,0,water_pump::steady,0.2352,1.1661,0,0,0,,,,0,none
1775809801100,229100,229100,229106,95.70997699314769,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.094855,0.049085,8.5,0.8,0.870443,2.070347,-54.965463,0.28,37.307271,0.142739,9.2,60.7773,15.007767,-5.2,0.0338,0.88,0.0036,0.0453,0.0029,0.0344,0.9277,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229108,229110,5.1075310484519365,-0.8986028710171037,230.108,1.722723,25.527,0,1,1,0,0,0,0,0,0,1651,0,0,1,0.8777,0,1,27311.576,5,1.111275,491.218,0.229093,0,0,1,0,water_pump::steady,0.221,1.1782,0,0,0,,,,0,none
1775809801200,229200,229200,229206,95.09318092356786,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.214398,0.024331,8.5,0.8,0.886963,2.003009,-52.816306,0.28,36.872578,0.341438,9.2,59.0669,14.917625,-5.2,0.0094,0.88,0.0079,0.0129,0.0072,0.0827,0.9458,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229208,229210,5.361784541159728,-2.588953978760262,231.711,1.538369,25.259,0,1,1,0,0,0,0,0,0,2533,0,0,1,0.8958,0,1,26134.176,5,0.957791,518.4,0.347554,0,0,0,0,water_pump::steady,0.241,1.1604,0,0,0,,,,0,none
1775809801300,229300,229300,229306,102.83814162499702,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.268146,0.034108,8.5,0.8,0.944883,2.29019,-52.439426,0.28,35.59856,0.345201,9.2,64.9423,15.845068,-5.2,0.0107,0.88,0.0648,0.0076,0.0273,0.0096,0.8641,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229308,229310,5.322396680426895,0.14308705023334442,230.868,1.581612,25.115,0,1,1,0,0,0,0,0,0,2096,0,0,1,0.8141,0,1,26650.919,5,0.944024,524.658,0.249858,0,0,0,0,water_pump::steady,0.2543,1.1529,0,0,0,,,,0,none
1775809801400,229400,229400,229406,98.11401870808918,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.095334,0.024154,8.5,0.8,0.866733,2.008917,-53.695695,0.28,39.682063,0.239844,9.2,61.37,16.166587,-5.2,0.0151,0.88,0.0279,0.0179,0.0361,0.0231,0.9108,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229408,229410,5.666715480931822,-0.023830166785846766,232.803,1.524802,24.72,0,1,1,0,0,0,0,0,0,4549,0,0,1,0.8608,0,1,26933.645,5,0.890242,560.841,0.306535,0,0,1,0,water_pump::steady,0.2189,1.1777,0,0,0,,,,0,none
1775809801500,229500,229500,229506,99.12573675164259,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.132319,0.069648,8.5,0.8,0.879277,2.20885,-55.568877,0.28,39.079375,0.212493,9.2,62.8657,16.170504,-5.2,0.0161,0.88,0.0191,0.0077,0.0508,0.0263,0.9043,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229508,229510,6.000612602807328,2.5873456405346897,233.663,1.65618,24.571,0,1,1,0,0,0,0,0,0,1400,0,0,1,0.8543,0,1,27187.41,5,0.698822,529.765,0.050916,0,0,1,0,water_pump::steady,0.2342,1.1696,0,0,0,,,,0,none
1775809801600,229600,229600,229606,98.12060652764792,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.161429,0.023632,8.5,0.8,0.869974,1.876518,-56.101234,0.28,37.199938,0.059392,9.2,62.9403,16.980051,-5.2,0.031,0.88,0.0222,0.0428,0.0067,0.0172,0.8848,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229608,229610,5.055919013309541,0.9135289138882043,228.786,1.657726,24.361,0,1,1,0,0,0,0,0,0,3683,0,1,1,0.8348,0,1,27160.982,5,0.564332,491.199,0.280478,0,0,1,0,water_pump::steady,0.2226,1.1753,0,0,0,,,,0,none
1775809801700,229700,229700,229706,103.96738522188292,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.22123,0.053105,8.5,0.8,0.938621,1.986772,-57.364183,0.28,38.281688,0.049758,9.2,64.656,15.204825,-5.2,0.0116,0.88,0.0256,0.0277,0.0274,0.0277,0.9313,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229708,229710,5.79798779251108,-2.647470199396721,231.124,1.598501,25.037,0,1,1,0,0,0,0,0,0,2545,0,1,1,0.8813,0,1,26460.16,5,0.877018,506.632,0.406236,0,0,0,0,water_pump::steady,0.2383,1.1654,0,0,0,,,,0,none
1775809801800,229800,229800,229806,95.32516046226891,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.34774,0.019849,8.5,0.8,1.006267,1.907198,-57.86495,0.28,38.99785,0.385941,9.2,64.7696,14.992138,-5.2,0.0262,0.88,0.0109,0.0205,0.0361,0.0263,0.9213,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229808,229810,5.068914692180462,2.052940923591627,230.965,1.718452,25.268,0,1,1,0,0,0,0,0,0,2921,0,1,1,0.8713,0,1,26967.649,5,0.908869,527.241,0.140901,0,0,2,0,water_pump::steady,0.2619,1.1435,0,0,0,,,,0,none
1775809801900,229900,229900,229906,103.01997493859928,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.226881,0.025762,8.5,0.8,0.962213,2.28554,-54.688286,0.28,37.514307,0.391747,9.2,66.3511,16.676017,-5.2,0.0117,0.88,0.0146,0.0367,0.0373,0.0198,0.901,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,229908,229910,6.215045755588212,-0.7049489480247555,232.214,1.679555,24.762,0,1,1,0,0,0,0,0,0,2747,0,1,1,0.851,0,1,26703.766,5,0.79575,471.87,0.211594,0,0,0,0,water_pump::steady,0.2475,1.1572,0,0,0,,,,0,none
1775809802000,230000,230000,230006,98.96714420168337,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.124785,0.032049,8.5,0.8,0.962913,2.207282,-54.447397,0.28,36.674685,0.328765,9.2,63.9334,16.490397,-5.2,0.0175,0.88,0.017,0.0212,0.0516,0.0128,0.9111,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230008,230010,7.563654632093054,0.7648340326338973,231.001,1.645494,25.331,0,1,1,0,0,0,0,0,0,3338,0,0,1,0.8611,0,1,27075.561,5,0.554175,474.737,0.21842,0,0,2,0,water_pump::steady,0.2297,1.1708,0,0,0,,,,0,none
1775809802100,230100,230100,230106,102.82383846132186,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.22546,0.031253,8.5,0.8,1.11209,2.477357,-56.787332,0.28,36.447502,0.133045,9.2,61.8451,14.898866,-5.2,0.0374,0.88,0.0151,0.045,0.0153,0.0073,0.8881,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230108,230110,5.584259332533147,2.7323604478902865,232.151,1.651064,25.293,0,1,1,0,0,0,0,0,0,3355,0,0,1,0.8381,0,1,27474.067,5,0.721513,509.008,0.226366,0,0,2,0,water_pump::steady,0.2425,1.1646,0,0,0,,,,0,none
1775809802200,230200,230200,230206,100.29603484157009,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.151956,0.057002,8.5,0.8,0.887113,1.711427,-55.259914,0.28,38.208823,0.274861,9.2,65.2951,16.448398,-5.2,0.0362,0.88,0.0454,0.0053,0.0056,0.0275,0.9091,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230208,230210,5.6298682602392685,-0.5202261634089923,231.678,1.642925,25.079,0,1,1,0,0,0,0,0,0,2459,0,1,1,0.8591,0,1,26776.768,5,0.674852,469.831,0.297466,0,0,0,0,water_pump::steady,0.2319,1.1666,0,0,0,,,,0,none
1775809802300,230300,230300,230306,102.78955463109962,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.095317,0.044699,8.5,0.8,0.873968,1.854336,-54.166419,0.28,38.95159,0.334877,9.2,66.3047,16.04771,-5.2,0.0172,0.88,0.0211,0.0509,0.013,0.0178,0.9308,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230308,230310,5.848334693116853,-0.5267410849408177,229.79,1.642188,24.953,0,1,1,0,0,0,0,0,0,2927,0,1,1,0.8808,0,1,26698.659,5,0.717334,484.732,0.170121,0,0,2,0,water_pump::steady,0.2239,1.1728,0,0,0,,,,0,none
1775809802400,230400,230400,230406,103.02840207530538,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.32165,0.025836,8.5,0.8,0.948783,2.085945,-56.282014,0.28,36.546083,0.18007,9.2,61.1185,13.537389,-5.2,0.0318,0.88,0.0061,0.0316,0.0227,0.0277,0.8994,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230408,230410,5.9455710840914575,-1.9809677498568163,230.985,1.637466,25.368,0,1,1,0,0,0,0,0,0,3526,0,0,1,0.8494,0,1,26856.511,5,1.132388,543.116,0.373285,0,0,1,0,water_pump::steady,0.2544,1.1522,0,0,0,,,,0,none
1775809802500,230500,230500,230506,96.11564483665991,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.130402,0.027319,8.5,0.8,0.941482,2.456092,-55.707844,0.28,37.210338,0.223816,9.2,61.8127,14.336573,-5.2,0.0218,0.88,0.0099,0.0054,0.0115,0.0713,0.9428,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230508,230510,5.17736526579258,-2.4063803349288704,231.916,1.593946,25.528,0,1,1,0,0,0,0,0,0,4459,0,1,1,0.8928,0,1,26421.078,5,0.747952,537.647,0.179524,0,0,1,0,water_pump::steady,0.2291,1.1737,0,0,0,,,,0,none
1775809802600,230600,230600,230606,98.675320181971,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.25927,0.030305,8.5,0.8,0.932976,1.345891,-51.272498,0.28,38.94333,0.184241,9.2,59.991,15.513188,-5.2,0.0234,0.88,0.0167,0.0317,0.0298,0.0184,0.9031,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230608,230610,6.138182095830896,0.8408283676648419,229.784,1.638413,25.148,0,1,1,0,0,0,0,0,0,3077,0,0,1,0.8531,0,1,27176.028,5,0.919246,543.077,0.331935,0,0,1,0,water_pump::steady,0.2379,1.1591,0,0,0,,,,0,none
1775809802700,230700,230700,230706,102.06344142508954,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.255088,0.020949,8.5,0.8,0.956642,1.672901,-53.515961,0.28,36.85621,0.380502,9.2,65.4099,16.33654,-5.2,0.0653,0.88,0.0047,0.0233,0.0086,0.018,0.9101,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230708,230710,6.1138628608603485,7.735214591337587,232.122,1.623011,25.731,0,1,1,0,0,0,0,0,0,2785,0,0,1,0.8601,0,1,26428.89,5,0.71668,510.153,0.320671,0,0,0,0,water_pump::steady,0.2447,1.1547,0,0,0,,,,0,none
1775809802800,230800,230800,230806,103.9531301063024,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.248864,0.023153,8.5,0.8,1.019594,1.911516,-56.031426,0.28,36.259967,0.304955,9.2,62.7139,16.317634,-5.2,0.0175,0.88,0.011,0.0451,0.0116,0.0348,0.8937,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230808,230810,6.702804706417623,0.11679659537958675,229.94,1.473983,25.409,0,1,1,0,0,0,0,0,0,3592,0,0,1,0.8437,0,1,27119.468,5,1.107199,550.646,0.281959,0,0,1,0,water_pump::steady,0.2442,1.1575,0,0,0,,,,0,none
1775809802900,230900,230900,230906,104.79509036464822,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.203226,0.03965,8.5,0.8,0.866615,2.121068,-57.425388,0.28,36.535124,0.024809,9.2,58.9599,16.087529,-5.2,0.0247,0.88,0.0196,0.0109,0.0581,0.0067,0.9349,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,230908,230910,5.921868908615851,-0.3980239587601569,231.376,1.561423,25.913,0,1,1,0,0,0,0,0,0,2803,0,0,1,0.8849,0,1,26794.86,5,0.719635,519.845,0.227479,0,0,2,0,water_pump::steady,0.2336,1.1697,0,0,0,,,,0,none
1775809803000,231000,231000,231006,100.91497450308465,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.184669,0.034048,8.5,0.8,0.963716,2.009984,-52.623692,0.28,38.695747,0.250506,9.2,60.3308,15.19599,-5.2,0.0359,0.88,0.0135,0.015,0.0208,0.0347,0.9439,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231008,231010,5.488833694331137,2.9601450389539914,232.068,1.617675,24.809,0,1,1,0,0,0,0,0,0,3244,0,0,1,0.8939,0,1,27565.221,5,0.699856,505.832,0.273498,0,0,1,0,water_pump::steady,0.2353,1.1657,0,0,0,,,,0,none
1775809803100,231100,231100,231106,98.07781610650207,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.226321,0.024569,8.5,0.8,0.922859,2.331111,-52.953385,0.28,36.23102,0.192445,9.2,63.2029,15.540109,-5.2,0.0553,0.88,0.0063,0.0113,0.033,0.0141,0.9005,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231108,231110,5.3078004233422105,-0.48445862378726906,234.344,1.725877,25.239,0,1,1,0,0,0,0,0,0,3028,0,0,1,0.8505,0,1,26996.405,5,0.545932,533.79,0.377177,0,0,2,0,water_pump::steady,0.2417,1.1634,0,0,0,,,,0,none
1775809803200,231200,231200,231206,96.10380110389421,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.297904,0.035355,8.5,0.8,0.963467,2.381361,-51.311951,0.28,38.249814,0.12544,9.2,67.1714,15.43403,-5.2,0.0202,0.88,0.0105,0.0458,0.0337,0.0098,0.9017,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231208,231210,5.664666465179364,-0.2722596119435597,231.885,1.676592,25.396,0,1,1,0,0,0,0,0,0,2304,0,0,1,0.8517,0,1,28084.235,5,0.97472,504.028,0.225504,0,0,1,0,water_pump::steady,0.2536,1.1558,0,0,0,,,,0,none
1775809803300,231300,231300,231306,95.51211849443797,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.197855,0.009243,8.5,0.8,0.909682,1.910878,-54.517868,0.28,37.290567,0.170641,9.2,63.1107,16.249677,-5.2,0.0206,0.88,0.0235,0.0277,0.0113,0.0369,0.8729,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231308,231310,5.644381321956206,-0.9265963394483372,231.411,1.594451,25.585,0,1,1,0,0,0,0,0,0,3776,0,1,1,0.8229,0,1,27682.244,5,1.079564,555.39,0.254603,0,0,2,0,water_pump::steady,0.2295,1.169,0,0,0,,,,0,none
1775809803400,231400,231400,231406,98.89500158203415,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.131385,0.017546,8.5,0.8,1.005533,1.613023,-55.1934,0.28,37.182814,0.223414,9.2,62.0713,16.315929,-5.2,0.0136,0.88,0.0156,0.053,0.0141,0.0237,0.9367,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231408,231410,5.851529258706327,0.3937986323177918,232.585,1.703794,25.691,0,1,1,0,0,0,0,0,0,1627,0,0,1,0.8867,0,1,26699.44,5,0.777942,498.352,0.230993,0,0,2,0,water_pump::steady,0.219,1.1746,0,0,0,,,,0,none
1775809803500,231500,231500,231506,98.15993223707873,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.27611,0.010337,8.5,0.8,0.903992,2.072503,-56.21139,0.28,37.912689,0.197777,9.2,63.7532,15.893499,-5.2,0.0049,0.88,0.0528,0.0422,0.0068,0.0133,0.8832,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231508,231510,5.582859431089177,0.5931229965170827,232.062,1.705845,25.309,0,1,1,0,0,0,0,0,0,3725,0,0,1,0.8332,0,1,26777.778,5,0.509214,568.577,0.211432,0,0,0,0,water_pump::steady,0.2447,1.1587,0,0,0,,,,0,none
1775809803600,231600,231600,231606,102.52316467103064,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.214057,0.053539,8.5,0.8,1.002929,2.281623,-53.424029,0.28,36.851662,0.168887,9.2,64.1684,16.079223,-5.2,0.0411,0.88,0.0216,0.027,0.0152,0.0152,0.8916,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231608,231610,5.558462556502671,1.9183562367018245,232.006,1.440273,24.697,0,1,1,0,0,0,0,0,0,2471,0,0,1,0.8416,0,1,26913.718,5,0.825611,532.175,0.182534,0,0,1,0,water_pump::steady,0.2438,1.1627,0,0,0,,,,0,none
1775809803700,231700,231700,231706,95.97681736951606,scaffold__inductive_motor__water_pump__trial_16,scaffold__inductive_motor__water_pump__trial_16__steady,scaffold__inductive_motor__water_pump__trial_16__steady__sess,16,steady,inductive_motor,1,water_pump,inductive_motor,water_pump,water_pump,0,0.152118,0.02863,8.5,0.8,0.986431,2.752918,-56.230189,0.28,36.109324,0.179017,9.2,60.7616,15.528469,-5.2,0.0099,0.88,0.0082,0.055,0.0249,0.022,0.8873,1,0.18,0.38,scaffold_context_seed,synthetic_context,scaffold_arc,0.18,0,1,scaffold_family,1,steady_hint,pressure_switch_restart,scaffold/inductive_motor/water_pump__steady.csv,scaffold/inductive_motor,231708,231710,6.208816667337854,-0.3034189439481459,232.282,1.716698,25.479,0,1,1,0,0,0,0,0,0,2377,0,0,1,0.8373,0,1,26521.171,5,1.036075,457.135,0.258951,0,0,1,0,water_pump::steady,0.2344,1.1723,0,0,0,,,,0,none
