epoch_ms,uptime_ms,session_id,source_file,load_type,feature_space_version,adc_fs_hz,v_rms,i_rms,temp_c,spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,feat_valid,current_valid,rf_train_row,label_arc,model_pred,sample_weight,fault_state,auto_capture,_source_file,source_kind,source_priority,trusted_normal_session,label_trust,arc_like_score,normal_like_score,clean_reason,clean_quality,transition_normal,_feature_sig,_conflict_sig,label_conflict,conflict_policy
1775350901450,1450,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35037.04158506157,229.161,0.5764,35.495,1.0662,7.949573,-32.011493,-37.906034,0.7464000000000001,3.3377999999999997,14.22701862308685,-1.414649,0.284151,0.210243,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6803380377205558,0.6517678999465888,kept,trainable,0,1.0662|7.9496|-32.0115|-37.906|0.7464|3.3378|14.227|-1.4146|0.2842|0.2102,1.066|7.95|-32.011|-37.906|0.746|3.338|14.227|-1.415|0.284|0.21,0,none
1775350901500,1500,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35008.55844586224,230.838,0.5472,35.754,0.8664,7.985767,-32.061942,-36.603248,1.0952,3.6647,15.889156769373363,-0.605983,0.250438,1.169517,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6895461509899585,0.6325811030528923,kept,trainable,0,0.8664|7.9858|-32.0619|-36.6032|1.0952|3.6647|15.8892|-0.606|0.2504|1.1695,0.866|7.986|-32.062|-36.603|1.095|3.665|15.889|-0.606|0.25|1.17,0,none
1775350901550,1550,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35039.325493130375,230.608,0.5564,35.625,1.0078,6.224956,-31.408942,-32.840144,1.3206,1.6340000000000001,12.083800594991425,-0.831075,0.241326,0.862151,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6595740692216293,0.6549153270825898,kept,trainable,0,1.0078|6.225|-31.4089|-32.8401|1.3206|1.634|12.0838|-0.8311|0.2413|0.8622,1.008|6.225|-31.409|-32.84|1.321|1.634|12.084|-0.831|0.241|0.862,0,none
1775350902000,2000,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35006.306009910666,229.555,0.5887,36.44,0.9684,5.585833,-31.128376,-35.834846,1.3444,3.053,15.05748017355755,-1.503183,0.305032,1.347013,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6683113709860545,0.660699999988646,kept,trainable,0,0.9684|5.5858|-31.1284|-35.8348|1.3444|3.053|15.0575|-1.5032|0.305|1.347,0.968|5.586|-31.128|-35.835|1.344|3.053|15.057|-1.503|0.305|1.347,0,none
1775350902050,2050,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,34990.18822234848,229.961,0.5903,36.832,1.1563999999999999,5.135621,-31.459097,-38.951071,1.1016,2.5198,14.365410806830917,-0.386767,0.329482,1.044907,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6505936082966878,0.65307807952272,kept,trainable,0,1.1564|5.1356|-31.4591|-38.9511|1.1016|2.5198|14.3654|-0.3868|0.3295|1.0449,1.156|5.136|-31.459|-38.951|1.102|2.52|14.365|-0.387|0.329|1.045,0,none
1775350902100,2100,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35038.02515567899,230.662,0.5904,36.584,1.0583,7.126594,-29.445185,-35.159992,0.9521,3.0460000000000003,8.327829978316613,-1.130827,0.225216,0.633324,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6448541462696639,0.6690375459794751,kept,trainable,0,1.0583|7.1266|-29.4452|-35.16|0.9521|3.046|8.3278|-1.1308|0.2252|0.6333,1.058|7.127|-29.445|-35.16|0.952|3.046|8.328|-1.131|0.225|0.633,0,none
1775350902150,2150,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,34985.741215839655,229.524,0.6359,36.766,1.2044,7.145391,-31.517709,-35.365491,0.9610000000000001,2.5548,11.574029900739486,-1.370284,0.2445,0.617206,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.652903846568782,0.6680376817940217,kept,trainable,0,1.2044|7.1454|-31.5177|-35.3655|0.961|2.5548|11.574|-1.3703|0.2445|0.6172,1.204|7.145|-31.518|-35.365|0.961|2.555|11.574|-1.37|0.244|0.617,0,none
1775350902200,2200,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35031.80883750267,229.025,0.6244,35.851,0.7537,6.397827,-30.600379,-35.524764,1.6292999999999997,3.4921,12.77453939628916,-0.115405,0.251564,0.675978,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6444499693677317,0.6523644356586731,kept,trainable,0,0.7537|6.3978|-30.6004|-35.5248|1.6293|3.4921|12.7745|-0.1154|0.2516|0.676,0.754|6.398|-30.6|-35.525|1.629|3.492|12.775|-0.115|0.252|0.676,0,none
1775350902250,2250,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35001.937012962975,230.574,0.6361,36.021,0.9779,5.879241,-31.424418,-37.713453,1.2202,2.3897000000000004,17.567121296504546,0.061476,0.300231,0.363984,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6514747432739089,0.6460856591701765,kept,trainable,0,0.9779|5.8792|-31.4244|-37.7135|1.2202|2.3897|17.5671|0.0615|0.3002|0.364,0.978|5.879|-31.424|-37.713|1.22|2.39|17.567|0.061|0.3|0.364,0,none
1775350902300,2300,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,34988.22188370455,230.3,0.6235,36.797,0.6566,6.33464,-34.094608,-34.051156,1.0142,2.7767,16.340346064038684,-0.610413,0.235128,0.645659,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6475822294433087,0.6586725677451486,kept,trainable,0,0.6566|6.3346|-34.0946|-34.0512|1.0142|2.7767|16.3403|-0.6104|0.2351|0.6457,0.657|6.335|-34.095|-34.051|1.014|2.777|16.34|-0.61|0.235|0.646,0,none
1775350902350,2350,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35028.84751835639,230.094,0.674,36.309,0.895,7.120288,-31.926323,-36.740568,1.4243000000000001,2.1795999999999998,8.51276510589914,-1.315811,0.298538,0.211009,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6484488420475462,0.6698919012638547,kept,trainable,0,0.895|7.1203|-31.9263|-36.7406|1.4243|2.1796|8.5128|-1.3158|0.2985|0.211,0.895|7.12|-31.926|-36.741|1.424|2.18|8.513|-1.316|0.299|0.211,0,none
1775350902400,2400,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,35004.26159427491,229.025,0.6574,36.907,0.9082,5.864883,-30.106255,-36.616589,1.2074,1.6563,11.494897420100934,-0.682544,0.246995,0.857227,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6355472549849102,0.6673364352426889,kept,trainable,0,0.9082|5.8649|-30.1063|-36.6166|1.2074|1.6563|11.4949|-0.6825|0.247|0.8572,0.908|5.865|-30.106|-36.617|1.207|1.656|11.495|-0.683|0.247|0.857,0,none
1775350902450,2450,gen0_scaffold__scaffold_tv_arc_01,scaffold_tv_arc_01.csv,tv,4,34982.26397493931,229.56,0.6694,37.134,0.8944000000000001,6.268039,-28.605506,-38.469013,1.2484,3.3859,9.484261066814504,-0.188648,0.268702,0.754941,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6375514185881418,0.6578622538086853,kept,trainable,0,0.8944|6.268|-28.6055|-38.469|1.2484|3.3859|9.4843|-0.1886|0.2687|0.7549,0.894|6.268|-28.606|-38.469|1.248|3.386|9.484|-0.189|0.269|0.755,0,none
1775351200000,0,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35008.03983028348,226.627,8.5295,52.607,0.54,4.697274,-36.058664,-41.726047,0.8293999999999999,0.9403,5.97391652765133,-2.277783,0.143343,0.40013,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6009628299480859,0.7153660954321865,kept,trainable,0,0.54|4.6973|-36.0587|-41.726|0.8294|0.9403|5.9739|-2.2778|0.1433|0.4001,0.54|4.697|-36.059|-41.726|0.829|0.94|5.974|-2.278|0.143|0.4,0,none
1775351200050,50,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34993.78678454814,227.894,8.7154,52.159,0.46290000000000003,5.652671,-33.89392,-38.578756,1.0452,1.2437,7.905173388653599,-3.013123,0.186361,0.942453,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6147483983652511,0.7190747096802108,kept,trainable,0,0.4629|5.6527|-33.8939|-38.5788|1.0452|1.2437|7.9052|-3.0131|0.1864|0.9425,0.463|5.653|-33.894|-38.579|1.045|1.244|7.905|-3.013|0.186|0.942,0,none
1775351200100,100,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35010.4902493006,227.602,8.7531,51.472,0.5799000000000001,2.800223,-33.480575,-39.170026,0.8446,1.1878,7.46686415051573,-3.865771,0.152872,0.308985,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6039518774085338,0.7399793526733758,kept,trainable,0,0.5799|2.8002|-33.4806|-39.17|0.8446|1.1878|7.4669|-3.8658|0.1529|0.309,0.58|2.8|-33.481|-39.17|0.845|1.188|7.467|-3.866|0.153|0.309,0,none
1775351200150,150,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35014.30975777939,226.402,9.0115,52.605,0.586,3.997437,-34.277165,-41.327655,0.8835000000000001,1.0473,7.101226253385019,-1.345363,0.171412,0.904241,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.611145975106113,0.6935122121008765,kept,trainable,0,0.586|3.9974|-34.2772|-41.3277|0.8835|1.0473|7.1012|-1.3454|0.1714|0.9042,0.586|3.997|-34.277|-41.328|0.884|1.047|7.101|-1.345|0.171|0.904,0,none
1775351200250,250,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35011.075053261186,227.28,8.6745,52.351,0.3938,2.895679,-32.010124,-38.925614,0.9898,1.2157,5.960880287902272,-2.562464,0.149249,0.958879,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6059195607307544,0.7170376056802656,kept,trainable,0,0.3938|2.8957|-32.0101|-38.9256|0.9898|1.2157|5.9609|-2.5625|0.1492|0.9589,0.394|2.896|-32.01|-38.926|0.99|1.216|5.961|-2.562|0.149|0.959,0,none
1775351200300,300,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34977.58394431712,227.581,8.5384,52.646,0.6915,4.021612,-36.424348,-39.199198,0.4937,1.1785999999999999,5.805381304488916,-2.197416,0.159401,0.606326,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6028449086004366,0.7128597566677293,kept,trainable,0,0.6915|4.0216|-36.4243|-39.1992|0.4937|1.1786|5.8054|-2.1974|0.1594|0.6063,0.692|4.022|-36.424|-39.199|0.494|1.179|5.805|-2.197|0.159|0.606,0,none
1775351200350,350,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34982.63499077092,227.535,8.687,51.543,0.4878,4.132846,-34.088192,-39.826363,0.5650999999999999,0.9327,6.405669094133043,-1.569951,0.156264,0.568812,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.603801344979857,0.7018090161124886,kept,trainable,0,0.4878|4.1328|-34.0882|-39.8264|0.5651|0.9327|6.4057|-1.57|0.1563|0.5688,0.488|4.133|-34.088|-39.826|0.565|0.933|6.406|-1.57|0.156|0.569,0,none
1775351200400,400,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34987.46494632786,226.35,8.3918,52.504,0.5896,3.697561,-36.50487,-41.640213,0.7401,0.9957,6.8626958234225155,-3.421992,0.165521,0.755319,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6075345084889113,0.730361804736875,kept,trainable,0,0.5896|3.6976|-36.5049|-41.6402|0.7401|0.9957|6.8627|-3.422|0.1655|0.7553,0.59|3.698|-36.505|-41.64|0.74|0.996|6.863|-3.422|0.166|0.755,0,none
1775351200450,450,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35017.8080539895,227.635,8.8889,53.062,0.4808,5.782249,-31.34076,-39.737436,0.7524000000000001,1.0314999999999999,7.582885530042531,-3.337752,0.167874,0.88275,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6110935756746609,0.7267511830817104,kept,trainable,0,0.4808|5.7822|-31.3408|-39.7374|0.7524|1.0315|7.5829|-3.3378|0.1679|0.8828,0.481|5.782|-31.341|-39.737|0.752|1.031|7.583|-3.338|0.168|0.883,0,none
1775351200500,500,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34983.07512153854,228.418,8.6449,52.263,0.677,5.044519,-32.442268,-40.714169,0.5288,1.1196,6.702530516587571,-2.370377,0.158509,0.041996,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6001961885107987,0.717384646456638,kept,trainable,0,0.677|5.0445|-32.4423|-40.7142|0.5288|1.1196|6.7025|-2.3704|0.1585|0.042,0.677|5.045|-32.442|-40.714|0.529|1.12|6.703|-2.37|0.159|0.042,0,none
1775351200550,550,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35018.03698309393,226.578,8.9606,53.195,0.7278,2.977714,-36.048896,-40.323546,0.6304,1.5601,7.787432584264796,-1.985065,0.185636,0.857929,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6132662665670451,0.7028593313950986,kept,trainable,0,0.7278|2.9777|-36.0489|-40.3235|0.6304|1.5601|7.7874|-1.9851|0.1856|0.8579,0.728|2.978|-36.049|-40.324|0.63|1.56|7.787|-1.985|0.186|0.858,0,none
1775351200600,600,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35047.78547717849,226.397,8.9439,53.44,0.6306,4.340299,-39.051616,-40.927534,0.6577000000000001,1.0171,7.498547553844275,-1.954456,0.14922,0.943321,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6093944450943525,0.7047497107081682,kept,trainable,0,0.6306|4.3403|-39.0516|-40.9275|0.6577|1.0171|7.4985|-1.9545|0.1492|0.9433,0.631|4.34|-39.052|-40.928|0.658|1.017|7.499|-1.954|0.149|0.943,0,none
1775351200650,650,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34981.67109507225,226.239,8.818,53.393,0.6199,4.609918,-33.45616,-38.205647,0.9351,1.2026999999999999,9.377869825724874,-3.668019,0.171175,0.260777,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.608845898389649,0.7336491929984177,kept,trainable,0,0.6199|4.6099|-33.4562|-38.2056|0.9351|1.2027|9.3779|-3.668|0.1712|0.2608,0.62|4.61|-33.456|-38.206|0.935|1.203|9.378|-3.668|0.171|0.261,0,none
1775351200700,700,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35001.15006868133,227.118,8.3687,53.331,0.6689999999999999,6.105408,-32.127329,-39.428599,0.9523999999999999,1.2793999999999999,6.439992328258029,-3.116748,0.135756,0.804355,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6057180311195656,0.7264006207058693,kept,trainable,0,0.669|6.1054|-32.1273|-39.4286|0.9524|1.2794|6.44|-3.1167|0.1358|0.8044,0.669|6.105|-32.127|-39.429|0.952|1.279|6.44|-3.117|0.136|0.804,0,none
1775351200800,800,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34992.799028151945,227.616,8.7896,53.308,0.5069,4.436868,-35.423334,-40.129921,0.8043,0.7351,7.121760261346095,-3.593045,0.180068,0.89392,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6112263453342164,0.7309237492261194,kept,trainable,0,0.5069|4.4369|-35.4233|-40.1299|0.8043|0.7351|7.1218|-3.593|0.1801|0.8939,0.507|4.437|-35.423|-40.13|0.804|0.735|7.122|-3.593|0.18|0.894,0,none
1775351200850,850,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34974.356182909,227.727,8.2112,53.807,0.46959999999999996,5.172408,-36.875851,-38.610075,0.6452,1.5621,5.5369372284655185,-3.307345,0.172746,0.818308,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6075266955610631,0.7284558654188076,kept,trainable,0,0.4696|5.1724|-36.8759|-38.6101|0.6452|1.5621|5.5369|-3.3073|0.1727|0.8183,0.47|5.172|-36.876|-38.61|0.645|1.562|5.537|-3.307|0.173|0.818,0,none
1775351200950,950,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34961.35675533273,227.467,9.2378,53.589,0.43270000000000003,3.59862,-33.330497,-37.355211,0.8371,1.4384,6.737674869302454,-2.501683,0.138215,0.383576,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.5996056079963556,0.7199392397089261,kept,trainable,0,0.4327|3.5986|-33.3305|-37.3552|0.8371|1.4384|6.7377|-2.5017|0.1382|0.3836,0.433|3.599|-33.33|-37.355|0.837|1.438|6.738|-2.502|0.138|0.384,0,none
1775351201000,1000,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35040.71171386931,227.706,8.8473,54.09,0.4525,3.670994,-32.539999,-40.73647,0.7785,1.3086,8.086892127173968,-2.005745,0.145146,0.230255,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6003758664014561,0.7111960461644304,kept,trainable,0,0.4525|3.671|-32.54|-40.7365|0.7785|1.3086|8.0869|-2.0057|0.1451|0.2303,0.452|3.671|-32.54|-40.736|0.778|1.309|8.087|-2.006|0.145|0.23,0,none
1775351201050,1050,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34975.50696938208,226.542,9.0572,53.918,0.5439,4.886435,-39.257468,-38.175297,0.7509,1.2925,6.377190640022517,-2.915668,0.146687,0.652052,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6019619995845424,0.7253780269242505,kept,trainable,0,0.5439|4.8864|-39.2575|-38.1753|0.7509|1.2925|6.3772|-2.9157|0.1467|0.6521,0.544|4.886|-39.257|-38.175|0.751|1.292|6.377|-2.916|0.147|0.652,0,none
1775351201150,1150,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35001.95357657424,225.631,8.4658,53.742,0.6546,6.01649,-36.127895,-40.469191,0.6950999999999999,1.6677000000000002,7.437601405149155,-2.351198,0.17054,0.362412,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6103554732583236,0.7107662399131727,kept,trainable,0,0.6546|6.0165|-36.1279|-40.4692|0.6951|1.6677|7.4376|-2.3512|0.1705|0.3624,0.655|6.016|-36.128|-40.469|0.695|1.668|7.438|-2.351|0.171|0.362,0,none
1775351201200,1200,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35014.24400892996,227.128,8.7076,53.368,0.592,7.298595,-35.808795,-38.115427,0.7891,1.6261,5.210035710015378,-2.146088,0.179782,0.419011,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6299965379842953,0.6951702797830701,kept,trainable,0,0.592|7.2986|-35.8088|-38.1154|0.7891|1.6261|5.21|-2.1461|0.1798|0.419,0.592|7.299|-35.809|-38.115|0.789|1.626|5.21|-2.146|0.18|0.419,0,none
1775351201250,1250,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34996.32436441423,226.704,8.6452,54.153,0.6737,6.990709,-36.664123,-39.990208,0.8182,1.1519,8.37166323977459,-2.972454,0.141938,0.186286,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6229428762829722,0.7133163167045573,kept,trainable,0,0.6737|6.9907|-36.6641|-39.9902|0.8182|1.1519|8.3717|-2.9725|0.1419|0.1863,0.674|6.991|-36.664|-39.99|0.818|1.152|8.372|-2.972|0.142|0.186,0,none
1775351201300,1300,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35027.53307394339,227.072,8.7018,53.628,0.5344,5.077826,-32.230936,-38.200443,0.7889,1.2919999999999998,6.684860518258441,-3.743208,0.171279,0.513741,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6102105908668793,0.7340562336625347,kept,trainable,0,0.5344|5.0778|-32.2309|-38.2004|0.7889|1.292|6.6849|-3.7432|0.1713|0.5137,0.534|5.078|-32.231|-38.2|0.789|1.292|6.685|-3.743|0.171|0.514,0,none
1775351201350,1350,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35039.71567320109,226.836,8.9403,54.343,0.8453999999999999,4.960073,-36.228245,-38.746231,0.928,1.3239,5.289586822845757,-3.401815,0.155854,0.66573,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.606398050446832,0.7307301253896308,kept,trainable,0,0.8454|4.9601|-36.2282|-38.7462|0.928|1.3239|5.2896|-3.4018|0.1559|0.6657,0.845|4.96|-36.228|-38.746|0.928|1.324|5.29|-3.402|0.156|0.666,0,none
1775351201400,1400,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34990.59248187688,226.968,8.3913,54.201,0.5581,1.577606,-30.894056,-37.040215,0.7404,1.0968,5.3050795431699695,-2.589358,0.138788,0.418262,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.5995540874042554,0.7214324324760282,kept,trainable,0,0.5581|1.5776|-30.8941|-37.0402|0.7404|1.0968|5.3051|-2.5894|0.1388|0.4183,0.558|1.578|-30.894|-37.04|0.74|1.097|5.305|-2.589|0.139|0.418,0,none
1775351201450,1450,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34997.97803755337,226.563,8.3778,54.914,0.6169,4.299998,-35.437307,-39.164519,0.9474,1.2379,5.245615452473269,-2.788276,0.152639,1.364051,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6103092670212767,0.7180795211134752,kept,trainable,0,0.6169|4.3|-35.4373|-39.1645|0.9474|1.2379|5.2456|-2.7883|0.1526|1.3641,0.617|4.3|-35.437|-39.165|0.947|1.238|5.246|-2.788|0.153|1.364,0,none
1775351201500,1500,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34987.1195401548,226.592,8.3965,54.149,0.7056,4.402558,-35.128368,-40.819077,0.4968,1.4492,7.641541041846889,-2.711526,0.097937,0.250396,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.5963873440220624,0.7254319467063213,kept,trainable,0,0.7056|4.4026|-35.1284|-40.8191|0.4968|1.4492|7.6415|-2.7115|0.0979|0.2504,0.706|4.403|-35.128|-40.819|0.497|1.449|7.642|-2.712|0.098|0.25,0,none
1775351201550,1550,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34991.08317164551,227.493,8.7678,54.156,0.5647,5.697051,-35.096177,-39.329671,0.7693,1.3072,5.859775801886931,-2.14195,0.188703,0.14084,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.602552813744681,0.7121164221449645,kept,trainable,0,0.5647|5.6971|-35.0962|-39.3297|0.7693|1.3072|5.8598|-2.142|0.1887|0.1408,0.565|5.697|-35.096|-39.33|0.769|1.307|5.86|-2.142|0.189|0.141,0,none
1775351201600,1600,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,34956.309087254296,227.305,8.4844,54.576,0.5458000000000001,6.142903,-36.753548,-35.918327,0.6023999999999999,1.2697999999999998,6.256619587794006,-2.149832,0.139328,0.717919,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6057217978968705,0.7102830186372735,kept,trainable,0,0.5458|6.1429|-36.7535|-35.9183|0.6024|1.2698|6.2566|-2.1498|0.1393|0.7179,0.546|6.143|-36.754|-35.918|0.602|1.27|6.257|-2.15|0.139|0.718,0,none
1775351201650,1650,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35051.69765845409,226.884,8.7234,54.362,0.7382,4.16004,-37.34776,-39.356288,0.4808,1.3086,4.47099053009931,-3.175965,0.182583,0.848538,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6091175791047645,0.725279850955046,kept,trainable,0,0.7382|4.16|-37.3478|-39.3563|0.4808|1.3086|4.471|-3.176|0.1826|0.8485,0.738|4.16|-37.348|-39.356|0.481|1.309|4.471|-3.176|0.183|0.849,0,none
1775351201700,1700,gen0_scaffold__scaffold_heater_normal_01,scaffold_heater_normal_01.csv,heater,4,35036.27503595328,225.556,8.3922,55.244,0.5888,4.746068,-35.32072,-38.404468,0.6216,1.6527,7.864417302266902,-2.024737,0.133752,1.350196,1,1,1,0,0,0.33249999999999996,0,0,gen0_scaffold.csv,scaffold,1,0,0.95,0.6119603879365185,0.704330176146025,kept,trainable,0,0.5888|4.7461|-35.3207|-38.4045|0.6216|1.6527|7.8644|-2.0247|0.1338|1.3502,0.589|4.746|-35.321|-38.404|0.622|1.653|7.864|-2.025|0.134|1.35,0,none
